,Sample No,Temperature/℃,Time/s,Point_No,L*Before,a*Before,b*Before,L*After,a*After,b*After
32,,300,40,9,76.86,5.35,18.21,34.03,3.85,10.16
33,,300,40,10,77.78,5.26,18.57,35.53,4.11,10.75
34,,300,40,11,77.03,5.75,18.83,33.36,3.19,8.93
35,,300,40,12,77.82,5.49,18.95,35.05,4.1,10.56
36,,300,40,13,78.24,5.08,17.96,33.38,2.71,8.24
37,,300,40,14,77.53,5.63,19.03,34.54,3.63,10.01
38,,300,40,15,77.66,5.45,18.75,33.87,3.45,9.5
39,,300,40,16,77.96,5.55,18.79,35.98,4.75,11.94
40,,300,40,17,77.31,5.35,18.64,34.07,3.38,9.12
41,,300,40,18,77.38,5.57,19.2,37.2,5.03,12.8
42,,300,40,19,77.03,5.27,18.21,36.74,5.64,13.33
43,,300,40,20,77.91,5.25,18.6,39.45,5.89,15.3
52,,300,40,5,80.67,4.11,16.99,36.43,4.13,11.75
53,,300,40,6,77.45,4.48,18.01,37.18,5.03,13.12
54,,300,40,7,80.19,4.23,17.84,36.11,4.26,11.87
55,,300,40,8,76.6,4.88,18.77,36.74,4.2,11.97
56,,300,40,9,77.16,5.37,19.58,34.31,3.93,11.1
57,,300,40,10,80.97,4.37,17.63,33.85,3.92,10.21
58,,300,40,11,77.69,4.6,17.91,35.63,3.82,11.35
59,,300,40,12,76.1,5.17,20.05,33.81,2.98,9.83
60,,300,40,13,77.34,5.35,20.72,34.96,3.87,11.57
61,,300,40,14,78.21,5.25,20.39,36.89,4.75,12.58
62,,300,40,15,78.06,5.1,19.9,35.64,4.25,11.7
63,,300,40,16,79.43,4.73,18.91,37.07,5.1,12.53
64,,300,40,17,81.17,3.55,15.47,35.55,4.32,10.76
65,,300,40,18,75.2,4.52,17.68,35.54,3.89,10.42
66,,300,40,19,77.46,5.11,19.29,34.01,3.15,9.79
67,,300,40,20,78.8,4.57,18.78,34.56,3.86,10.02
4,,300,50,5,75.51,5.42,19.0,33.18,2.05,7.91
5,,300,50,6,75.96,5.25,18.85,33.23,2.3,7.59
6,,300,50,7,75.97,5.26,18.75,33.37,1.74,7.54
7,,300,50,8,76.23,5.17,18.7,33.38,1.5,7.21
8,,300,50,9,75.61,5.39,19.44,33.01,1.87,7.6
9,,300,50,10,75.79,5.22,18.64,33.18,2.05,7.91
10,,300,50,11,75.83,5.27,18.72,33.19,1.8,7.57
11,,300,50,12,74.89,5.41,19.22,33.57,1.92,7.52
12,,300,50,13,75.51,5.54,19.22,32.82,1.43,7.28
13,,300,50,14,74.69,5.73,19.88,32.64,1.49,7.3
14,,300,50,15,75.36,5.37,19.07,32.46,1.56,7.33
15,,300,50,16,75.85,5.43,19.32,32.87,1.69,6.95
16,,300,50,17,74.67,5.57,19.25,32.81,1.68,7.62
17,,300,50,18,75.64,5.47,19.14,33.24,2.05,7.25
18,,300,50,19,75.06,5.53,19.05,34.38,3.47,9.72
19,,300,50,20,76.49,5.45,19.18,34.7,3.79,10.31
28,,300,50,5,76.41,5.25,18.24,34.19,2.85,9.4
29,,300,50,6,75.43,5.19,18.52,34.35,3.01,9.7
30,,300,50,7,75.42,5.34,18.25,33.98,2.44,9.43
31,,300,50,8,77.15,4.78,16.53,33.14,2.29,8.6
32,,300,50,9,76.75,5.28,17.23,32.09,1.43,7.03
33,,300,50,10,76.14,4.94,17.19,32.62,1.24,7.3
34,,300,50,11,77.47,5.42,18.29,33.49,2.4,8.87
35,,300,50,12,79.24,4.67,16.89,33.13,2.53,8.95
36,,300,50,13,78.08,5.04,17.67,34.64,4.01,11.34
37,,300,50,14,76.53,5.78,19.1,32.93,3.09,9.72
38,,300,50,15,75.67,6.04,19.49,33.65,3.28,9.89
39,,300,50,16,80.55,4.82,16.29,34.89,3.94,10.27
40,,300,50,17,76.15,4.98,16.44,34.03,3.85,10.16
41,,300,50,18,72.65,5.59,18.62,32.25,1.36,7.35
42,,300,50,19,75.5,6.25,19.5,33.66,2.57,9.18
43,,300,50,20,77.07,5.18,17.43,35.0,3.42,10.54
52,,300,50,5,79.7,4.38,17.5,33.02,2.85,8.31
53,,300,50,6,79.42,4.68,17.76,33.87,2.98,9.15
54,,300,50,7,80.2,4.39,17.25,33.21,2.54,7.93
55,,300,50,8,79.62,4.97,18.84,34.19,3.31,9.75
56,,300,50,9,80.47,4.33,17.37,33.57,3.12,8.55
57,,300,50,10,79.1,5.4,19.17,33.35,2.95,8.92
58,,300,50,11,81.77,3.92,16.68,34.56,3.86,10.02
59,,300,50,12,78.02,5.53,19.13,33.88,2.75,8.81
60,,300,50,13,80.95,4.78,17.85,35.69,4.25,11.03
61,,300,50,14,76.94,5.3,18.92,33.5,2.88,9.23
62,,300,50,15,79.84,5.23,19.45,35.79,3.96,11.64
63,,300,50,16,77.75,5.24,18.96,33.34,3.19,9.28
64,,300,50,17,77.01,5.64,19.59,35.16,4.02,11.18
65,,300,50,18,77.45,5.31,19.13,33.85,3.92,10.21
66,,300,50,19,77.81,4.98,18.99,35.98,4.33,11.59
67,,300,50,20,76.31,5.64,19.49,35.03,4.54,11.25
4,,325,10,5,78.55,5.62,19.04,43.09,6.61,16.69
5,,325,10,6,77.69,6.08,19.75,43.77,6.75,17.69
6,,325,10,7,78.81,5.68,18.9,35.39,4.18,10.47
7,,325,10,8,77.79,6.02,19.5,35.21,4.03,10.51
8,,325,10,9,78.78,5.57,18.64,37.25,5.03,12.16
9,,325,10,10,78.52,5.81,18.98,38.52,5.22,13.54
10,,325,10,11,78.46,5.8,19.29,37.65,5.03,12.94
11,,325,10,12,78.09,6.0,19.43,36.91,4.76,12.26
12,,325,10,13,77.26,5.82,19.39,36.47,4.76,11.77
13,,325,10,14,78.16,5.76,19.26,36.61,4.69,12.04
14,,325,10,15,78.33,5.67,18.52,36.17,4.68,11.55
15,,325,10,16,78.17,6.05,19.57,35.66,4.25,11.36
16,,325,10,17,78.02,6.02,19.28,37.51,5.29,13.01
17,,325,10,18,78.35,5.99,19.38,37.96,5.29,13.15
18,,325,10,19,77.77,6.01,19.7,37.35,5.16,13.06
19,,325,10,20,78.59,5.68,19.02,37.55,5.49,12.69
28,,325,10,5,74.97,5.61,19.0,47.11,6.87,18.62
29,,325,10,6,75.21,5.53,18.87,43.9,6.55,17.33
30,,325,10,7,74.79,5.51,18.78,32.87,1.69,6.95
31,,325,10,8,74.59,5.33,18.76,32.32,1.11,6.33
32,,325,10,9,74.74,5.51,18.91,34.52,2.94,9.66
33,,325,10,10,74.92,5.48,19.02,34.03,2.68,9.1
34,,325,10,11,75.39,5.26,18.55,35.68,3.82,10.69
35,,325,10,12,75.63,5.31,18.44,34.03,2.68,9.1
36,,325,10,13,75.21,5.28,18.55,34.05,2.68,8.77
37,,325,10,14,75.01,5.23,18.64,33.17,2.29,8.26
38,,325,10,15,75.63,5.25,18.33,34.57,3.63,9.68
39,,325,10,16,74.96,5.41,18.99,33.71,2.58,8.5
40,,325,10,17,74.44,5.12,18.01,35.22,3.81,10.17
41,,325,10,18,72.33,5.29,18.53,33.18,2.05,7.91
42,,325,10,19,75.85,4.98,18.1,35.86,3.97,10.65
43,,325,10,20,73.8,5.56,18.88,36.59,4.48,12.04
52,,325,10,5,74.67,6.01,19.82,35.83,4.61,11.65
53,,325,10,6,75.11,5.66,19.14,36.34,4.83,11.5
54,,325,10,7,75.15,5.59,19.11,35.22,3.81,10.17
55,,325,10,8,74.54,5.71,19.34,35.38,4.39,10.81
56,,325,10,9,74.79,5.76,19.22,33.7,2.81,8.85
57,,325,10,10,75.29,5.76,19.25,34.07,3.38,9.12
58,,325,10,11,74.64,5.71,19.18,33.55,2.4,8.2
59,,325,10,12,75.06,5.66,19.16,33.88,2.75,8.81
60,,325,10,13,75.25,5.65,19.06,34.39,3.24,9.38
61,,325,10,14,76.17,5.38,18.56,35.07,3.65,9.89
62,,325,10,15,74.02,5.97,19.64,34.21,3.08,9.41
63,,325,10,16,75.05,5.72,19.38,33.55,2.88,8.55
64,,325,10,17,74.96,5.73,19.32,33.7,2.34,8.5
65,,325,10,18,74.54,6.09,19.79,33.37,2.47,8.23
66,,325,10,19,75.3,5.64,19.04,34.24,3.55,9.42
67,,325,10,20,74.64,5.71,19.18,34.41,3.48,9.38
76,,325,10,5,71.69,6.8,20.35,36.9,3.93,11.59
77,,325,10,6,71.83,6.77,20.49,37.18,4.42,12.46
78,,325,10,7,71.85,6.78,20.15,36.11,3.83,11.53
79,,325,10,8,70.6,6.94,20.5,35.62,3.6,11.35
80,,325,10,9,73.24,6.23,19.46,37.79,5.16,13.21
81,,325,10,10,70.96,6.73,20.28,35.66,3.82,11.02
82,,325,10,11,73.33,6.28,19.63,39.48,5.71,14.67
83,,325,10,12,71.41,6.64,20.37,36.58,4.89,12.7
84,,325,10,13,73.19,6.37,19.6,38.91,5.03,13.97
85,,325,10,14,70.33,6.57,20.14,36.42,3.91,11.75
86,,325,10,15,72.1,6.74,20.12,39.19,4.91,13.85
87,,325,10,16,70.08,6.35,19.67,37.92,4.5,12.81
88,,325,10,17,72.24,6.58,20.02,43.16,6.08,16.88
89,,325,10,18,70.89,6.36,19.37,40.27,5.88,15.5
90,,325,10,19,71.21,6.81,20.61,41.7,6.42,16.56
91,,325,10,20,69.79,6.74,20.45,38.06,5.8,14.39
4,,325,20,5,75.7,5.59,19.12,33.68,2.81,9.18
5,,325,20,6,76.99,5.52,18.45,33.73,2.82,8.51
6,,325,20,7,75.16,5.59,19.01,32.65,1.24,6.96
7,,325,20,8,77.08,5.39,18.2,32.5,1.82,7.0
8,,325,20,9,75.9,5.53,18.82,32.47,1.81,7.34
9,,325,20,10,76.73,5.66,18.6,32.84,1.68,7.28
10,,325,20,11,75.05,5.6,19.16,32.67,1.5,6.97
11,,325,20,12,76.71,5.59,18.69,32.69,1.75,6.97
12,,325,20,13,75.61,5.54,19.07,32.68,1.24,6.63
13,,325,20,14,75.75,5.75,18.62,32.32,1.11,6.33
14,,325,20,15,76.28,5.35,18.89,33.69,1.86,8.15
15,,325,20,16,76.36,5.5,18.58,33.19,1.8,7.57
16,,325,20,17,75.88,5.27,18.7,32.84,1.18,6.94
17,,325,20,18,77.03,5.33,18.22,32.68,1.24,6.63
18,,325,20,19,75.46,5.42,19.03,33.35,1.74,7.87
19,,325,20,20,76.44,5.3,18.42,33.21,2.05,7.58
28,,325,20,5,75.89,5.44,18.13,33.34,1.98,8.22
29,,325,20,6,76.06,5.17,17.92,33.18,2.05,7.91
30,,325,20,7,76.56,5.26,17.87,33.52,2.4,8.53
31,,325,20,8,75.83,5.49,18.36,33.34,2.47,8.57
32,,325,20,9,76.29,5.21,17.91,32.65,0.73,6.61
33,,325,20,10,75.7,5.39,18.12,32.13,0.65,6.0
34,,325,20,11,75.66,5.45,18.25,32.47,1.3,6.98
35,,325,20,12,75.32,5.29,18.19,32.7,1.5,6.63
36,,325,20,13,75.86,5.53,18.74,33.18,1.55,7.56
37,,325,20,14,75.92,5.48,18.41,32.3,0.85,6.32
38,,325,20,15,76.24,5.22,17.93,35.16,2.91,10.15
39,,325,20,16,76.27,5.32,18.31,32.66,0.99,6.62
40,,325,20,17,76.13,5.24,17.7,34.36,2.31,9.02
41,,325,20,18,75.93,5.43,18.2,33.24,2.05,7.25
42,,325,20,19,76.48,5.09,17.61,36.6,3.22,10.72
43,,325,20,20,75.68,5.43,18.52,33.04,1.87,7.27
52,,325,20,5,78.91,5.21,17.46,34.35,3.7,10.4
53,,325,20,6,79.51,5.75,19.08,31.91,1.23,6.71
54,,325,20,7,77.42,4.56,16.66,34.34,3.24,10.05
55,,325,20,8,79.1,5.72,19.03,32.43,2.06,8.04
56,,325,20,9,78.56,4.86,17.23,34.18,3.08,9.75
57,,325,20,10,80.0,5.63,18.88,32.26,1.87,7.71
58,,325,20,11,77.77,5.43,18.97,34.63,3.78,11.34
59,,325,20,12,80.62,4.47,17.06,35.5,4.32,11.42
60,,325,20,13,76.98,5.48,19.11,33.8,2.74,9.83
61,,325,20,14,80.0,4.39,17.27,34.71,3.56,9.97
62,,325,20,15,78.06,5.34,18.99,32.23,2.38,8.43
63,,325,20,16,79.68,4.66,16.94,32.67,2.0,7.32
64,,325,20,17,78.53,5.21,18.73,33.3,2.71,9.26
65,,325,20,18,78.95,4.76,17.57,32.66,2.25,7.67
66,,325,20,19,78.75,4.98,18.22,31.69,2.08,7.81
67,,325,20,20,80.5,4.52,17.12,32.86,2.43,7.64
4,,325,30,5,76.69,5.75,19.3,31.89,1.23,7.05
5,,325,30,6,79.0,5.28,19.21,34.02,4.08,10.51
6,,325,30,7,76.52,5.29,18.57,30.93,0.47,6.09
7,,325,30,8,79.73,4.65,18.04,32.64,2.75,8.37
8,,325,30,9,76.95,5.07,18.42,30.77,0.26,5.39
9,,325,30,10,79.11,4.96,18.39,32.21,2.89,9.17
10,,325,30,11,76.23,5.27,18.23,31.3,0.89,6.76
11,,325,30,12,76.38,6.14,19.81,31.82,2.78,9.26
12,,325,30,13,77.44,4.81,17.96,30.54,-0.25,5.39
13,,325,30,14,74.9,6.2,19.51,30.3,0.65,6.51
14,,325,30,15,78.07,5.32,18.25,31.31,1.43,7.14
15,,325,30,16,76.96,5.14,18.32,30.71,0.25,6.1
16,,325,30,17,78.17,5.19,18.36,31.3,0.89,6.76
17,,325,30,18,76.72,5.41,18.38,30.73,0.53,6.11
18,,325,30,19,78.1,5.2,18.22,30.79,-0.02,5.04
19,,325,30,20,79.12,4.79,18.1,30.42,-1.32,3.64
28,,325,30,5,75.55,5.45,18.39,31.74,0.24,5.68
29,,325,30,6,75.52,5.43,18.8,31.56,0.03,5.35
30,,325,30,7,75.97,5.3,18.07,31.01,-1.18,3.99
31,,325,30,8,75.62,5.24,18.53,30.82,-1.41,3.65
32,,325,30,9,75.92,5.12,17.88,30.99,-0.9,4.33
33,,325,30,10,75.28,5.36,18.22,31.19,-0.95,4.33
34,,325,30,11,75.66,5.48,18.83,32.78,2.42,8.68
35,,325,30,12,75.44,5.57,18.86,31.5,0.82,6.74
36,,325,30,13,75.51,5.4,18.31,31.32,-0.19,5.69
37,,325,30,14,76.02,5.05,17.74,31.92,-0.08,5.65
38,,325,30,15,75.64,5.13,18.02,31.56,0.03,5.35
39,,325,30,16,75.36,5.4,18.48,31.56,-0.51,5.0
40,,325,30,17,76.17,5.26,18.35,31.4,0.09,5.02
41,,325,30,18,75.53,5.56,18.91,31.33,-0.47,5.34
42,,325,30,19,75.91,5.35,18.4,31.91,1.23,6.71
43,,325,30,20,75.77,5.24,18.26,31.95,0.45,5.67
52,,325,30,5,76.53,5.17,18.26,30.35,0.94,6.15
53,,325,30,6,76.87,4.89,18.16,29.9,1.93,7.36
54,,325,30,7,74.26,5.75,19.39,30.14,0.44,5.79
55,,325,30,8,76.14,5.03,17.96,30.26,2.05,8.06
56,,325,30,9,75.48,5.56,18.94,30.18,0.16,5.07
57,,325,30,10,76.13,5.15,18.17,30.32,0.94,6.52
58,,325,30,11,76.57,4.92,18.03,30.15,0.16,5.42
59,,325,30,12,77.86,4.78,18.02,30.77,-0.3,5.03
60,,325,30,13,76.08,5.45,18.71,30.3,1.22,6.9
61,,325,30,14,76.39,5.12,18.33,30.41,0.95,5.44
62,,325,30,15,76.12,5.14,18.27,30.48,1.7,7.63
63,,325,30,16,74.64,5.7,19.29,29.98,-0.64,4.34
64,,325,30,17,76.87,4.89,18.16,30.88,2.91,8.73
65,,325,30,18,76.76,4.89,18.4,30.12,0.72,6.17
66,,325,30,19,77.51,4.88,17.65,32.22,2.63,8.8
67,,325,30,20,77.36,4.88,17.91,31.13,1.76,7.17
4,,325,40,5,75.44,5.32,18.53,32.48,1.05,6.64
5,,325,40,6,76.23,5.17,18.7,32.26,1.1,7.0
6,,325,40,7,76.14,5.34,18.28,31.2,-0.4,4.68
7,,325,40,8,76.34,5.24,18.46,31.39,-0.45,4.67
8,,325,40,9,75.26,5.46,18.74,31.0,-1.74,3.65
9,,325,40,10,76.3,5.12,18.37,31.55,-1.06,4.65
10,,325,40,11,75.63,5.43,18.65,31.0,-1.74,3.65
11,,325,40,12,76.14,5.21,18.17,31.37,-0.73,4.66
12,,325,40,13,75.64,5.38,18.34,31.02,-1.46,3.65
13,,325,40,14,75.86,4.92,17.89,31.39,-1.0,4.33
14,,325,40,15,75.4,5.08,18.24,30.82,-1.41,3.65
15,,325,40,16,75.25,4.83,17.98,31.39,-1.0,4.33
16,,325,40,17,75.22,5.29,18.34,30.82,-1.41,3.65
17,,325,40,18,75.09,5.33,19.01,31.17,-1.24,4.32
18,,325,40,19,74.62,5.42,18.46,31.02,-0.9,4.0
19,,325,40,20,75.8,4.79,17.91,31.56,0.03,5.35
28,,325,40,5,80.29,5.36,20.1,32.31,1.37,6.67
29,,325,40,6,79.55,5.09,19.96,31.2,-0.4,4.68
30,,325,40,7,80.7,5.07,18.96,34.03,3.15,9.45
31,,325,40,8,79.89,5.09,19.77,31.36,-0.46,5.0
32,,325,40,9,80.42,4.9,18.83,33.69,3.05,9.19
33,,325,40,10,78.7,5.27,20.57,31.37,0.63,5.71
34,,325,40,11,80.36,5.0,19.23,32.1,1.17,6.68
35,,325,40,12,78.77,4.89,19.66,31.19,-0.95,4.33
36,,325,40,13,79.21,5.77,21.07,31.36,-1.01,4.65
37,,325,40,14,74.46,6.42,21.45,30.59,-3.4,2.6
38,,325,40,15,80.84,4.94,19.04,31.36,0.9,6.06
39,,325,40,16,77.64,5.25,19.96,30.59,-0.8,4.34
40,,325,40,17,80.97,4.95,18.88,31.54,0.56,6.04
41,,325,40,18,65.35,4.7,19.47,29.99,-3.61,2.23
42,,325,40,19,80.35,5.27,19.7,33.34,1.98,8.22
43,,325,40,20,78.15,5.39,20.16,30.98,-0.63,4.67
52,,325,40,5,76.64,5.95,20.33,31.33,0.35,6.05
53,,325,40,6,68.35,6.16,19.96,30.93,-0.08,5.72
54,,325,40,7,76.93,6.01,19.97,30.78,-1.14,4.32
55,,325,40,8,78.15,5.57,19.25,31.91,0.71,6.35
56,,325,40,9,76.39,5.69,19.65,31.29,1.69,7.5
57,,325,40,10,76.86,5.93,20.3,31.12,1.22,6.8
58,,325,40,11,75.68,5.7,19.54,30.35,0.1,5.41
59,,325,40,12,75.06,5.6,19.06,31.71,1.56,7.09
60,,325,40,13,76.16,5.83,19.89,30.17,-0.99,4.33
61,,325,40,14,76.75,5.42,19.23,30.4,-1.03,3.99
62,,325,40,15,75.26,5.8,19.78,30.77,0.26,5.39
63,,325,40,16,75.69,5.16,18.68,31.09,1.22,7.16
64,,325,40,17,76.27,5.83,19.63,30.96,0.47,5.74
65,,325,40,18,76.6,4.97,18.3,30.91,0.19,6.08
66,,325,40,19,76.33,5.74,19.98,31.17,0.14,5.37
67,,325,40,20,76.6,5.21,18.61,31.57,1.1,6.06
4,,325,50,5,75.16,5.72,19.12,30.57,-1.66,3.97
5,,325,50,6,75.08,5.8,19.07,30.79,-1.42,3.98
6,,325,50,7,75.12,5.61,18.82,30.76,-1.43,4.32
7,,325,50,8,74.41,5.74,19.21,31.17,-1.8,3.97
8,,325,50,9,75.51,5.52,18.52,31.29,-0.2,6.03
9,,325,50,10,75.31,5.59,18.73,30.98,-0.63,4.67
10,,325,50,11,75.0,5.7,18.7,30.75,-0.58,5.02
11,,325,50,12,75.41,5.65,18.68,30.77,0.26,5.39
12,,325,50,13,73.6,5.23,17.81,30.75,-2.0,3.96
13,,325,50,14,74.33,5.31,18.49,31.36,-1.01,4.65
14,,325,50,15,75.29,5.05,17.8,30.98,-1.19,4.32
15,,325,50,16,75.54,5.44,18.6,30.77,-0.3,5.03
16,,325,50,17,74.94,5.31,18.49,30.78,-0.58,4.68
17,,325,50,18,75.22,5.47,18.66,31.14,-0.41,5.35
18,,325,50,19,74.94,5.25,18.38,30.95,-0.63,5.01
19,,325,50,20,75.08,5.24,18.31,31.15,-0.13,5.36
28,,325,50,5,80.32,5.64,19.41,30.78,-0.58,4.68
29,,325,50,6,80.01,5.77,19.51,31.34,-0.74,5.0
30,,325,50,7,79.71,5.38,19.19,30.78,-0.58,4.68
31,,325,50,8,79.62,5.29,18.61,30.97,0.2,5.38
32,,325,50,9,79.89,5.33,18.82,30.76,-1.43,4.32
33,,325,50,10,80.45,5.32,18.86,31.21,-0.67,4.34
34,,325,50,11,79.65,5.45,18.96,30.75,-1.15,4.66
35,,325,50,12,80.14,5.22,18.58,31.57,-0.24,5.0
36,,325,50,13,79.44,5.51,19.08,30.56,-1.38,4.32
37,,325,50,14,79.69,5.34,18.84,31.01,-0.62,4.34
38,,325,50,15,79.07,5.69,19.4,30.59,-0.8,4.34
39,,325,50,16,78.55,5.71,19.69,30.78,-0.58,4.68
40,,325,50,17,79.22,5.57,19.39,30.55,-0.53,5.03
41,,325,50,18,78.87,5.6,19.14,31.17,-0.41,5.01
42,,325,50,19,79.4,5.51,19.11,30.98,-0.63,4.67
43,,325,50,20,78.82,5.59,19.25,31.12,-0.14,5.7
52,,325,50,5,76.8,4.76,18.27,31.32,-0.74,5.33
53,,325,50,6,77.75,4.68,17.7,30.79,-1.42,3.98
54,,325,50,7,77.6,4.64,17.31,30.99,-1.47,3.98
55,,325,50,8,77.07,4.53,18.58,31.13,0.41,6.07
56,,325,50,9,77.42,4.67,18.04,30.43,-1.6,3.3
57,,325,50,10,75.96,5.15,19.43,30.96,-0.08,5.37
58,,325,50,11,76.13,4.89,19.21,31.1,0.4,6.42
59,,325,50,12,78.67,4.38,16.87,31.2,-0.4,4.68
60,,325,50,13,78.1,5.08,18.02,30.52,-0.53,5.38
61,,325,50,14,81.11,4.32,16.72,31.35,0.36,5.7
62,,325,50,15,80.06,4.36,16.89,31.38,0.36,5.37
63,,325,50,16,80.33,3.81,15.87,31.36,-0.46,5.0
64,,325,50,17,80.66,4.44,16.53,31.37,1.43,6.43
65,,325,50,18,76.9,4.64,18.02,31.65,1.02,7.43
66,,325,50,19,78.89,4.23,17.1,31.55,0.3,5.69
67,,325,50,20,76.73,4.63,17.26,30.93,-1.48,4.65
